@attribute BlogTimestamp numeric
@attribute BlogShare numeric
@attribute BlogCmt numeric
@attribute BlogView numeric
@attribute BlogTitleLength numeric
@attribute BlogTextLength numeric
@attribute BlogIsPublic numeric
@attribute BlogImg numeric
@attribute BlogAplus numeric
@attribute BlogAminus numeric
@attribute BlogCplus numeric
@attribute BlogCminus numeric
@attribute BlogEplus numeric
@attribute BlogEminus numeric
@attribute BlogOplus numeric
@attribute BlogOminus numeric
@attribute BlogNplus numeric
@attribute BlogNminus numeric
2013-12-04 21:39:47,0,17,151,29,1994,1,10,0,61,21,0,96,0,4,6,2,10
2013-11-27 01:31:38,1,9,217,19,770,1,0,0,42,11,1,65,0,1,7,1,6
2013-10-24 17:06:26,1,2,288,8,6270,1,20,0,108,11,13,143,0,5,11,16,9
2013-10-12 09:17:27,0,0,505,8,235,1,2,0,0,0,0,0,0,0,0,0,0
2013-08-25 15:13:53,0,7,219,9,234,1,2,0,0,0,0,0,0,0,0,0,0
2013-07-27 23:52:49,0,5,122,2,254,1,2,0,1,0,0,2,0,0,0,0,0
2013-07-12 12:58:03,0,0,62,2,234,1,2,0,0,0,0,0,0,0,0,0,0
2013-06-22 19:34:49,0,2,176,2,235,1,2,0,0,0,0,0,0,0,0,0,0
2013-06-16 14:34:50,1,0,97,4,396,1,2,1,3,7,1,20,1,1,1,0,2
2013-06-13 18:51:21,0,5,117,3,268,1,2,0,6,3,1,5,0,0,1,2,0
2013-04-12 20:58:18,0,2,83,9,235,1,2,0,0,0,0,0,0,0,0,0,0
2013-04-09 16:15:30,0,1,203,6,235,1,2,0,0,0,0,0,0,0,0,0,0
2013-03-04 21:32:44,0,24,192,4,247,1,2,0,1,1,0,2,0,1,0,0,0
2013-02-14 02:56:11,0,1,64,5,264,1,2,0,0,0,0,0,0,0,0,0,0
2013-01-28 23:38:10,0,0,147,10,290,1,2,0,4,2,0,7,0,2,0,0,2
2012-12-31 21:14:31,0,20,149,7,97,1,0,1,2,0,0,10,0,0,0,0,0
2012-12-30 11:54:20,0,0,43,9,233,1,2,0,0,0,0,0,0,0,0,0,0
2012-12-17 18:27:39,0,0,29,10,233,1,2,0,0,0,0,0,0,0,0,0,0
2012-12-16 23:19:19,5,71,253,6,1634,1,0,2,141,56,3,192,2,31,5,5,9
2012-10-21 17:04:39,0,8,58,18,103,1,1,0,0,0,0,0,0,0,0,0,0
2012-10-05 01:23:36,0,8,143,7,466,1,0,1,43,3,1,69,0,3,1,0,1
2012-09-27 20:53:35,0,43,142,4,1491,1,0,0,60,37,2,130,0,7,2,3,6
2012-09-22 16:06:29,4,4,80,4,717,1,0,0,46,22,0,93,0,10,5,1,6
2012-09-05 20:09:50,0,2,111,2,103,1,1,0,0,0,0,0,0,0,0,0,0
2012-09-03 19:26:01,0,3,124,4,103,1,1,0,0,0,0,0,0,0,0,0,0
2012-08-27 20:35:02,0,1,128,10,129,1,1,0,3,3,0,5,0,1,0,0,0
2012-07-01 02:04:33,0,4,61,13,104,1,1,0,0,0,0,0,0,0,0,0,0
2012-06-10 12:58:24,0,5,51,6,104,1,1,0,0,0,0,0,0,0,0,0,0
2012-06-04 23:00:13,0,11,47,10,429,1,0,0,30,5,3,38,0,12,3,4,3
2012-06-02 03:16:13,0,14,98,4,4502,1,0,3,156,76,1,285,3,28,6,11,28
2012-05-28 13:36:24,0,1,13,17,118,1,1,0,1,1,0,1,0,1,0,0,0
2012-03-31 12:53:22,0,2,366,9,104,1,1,0,0,0,0,0,0,0,0,0,0
2012-03-16 23:15:56,0,16,118,9,600,1,0,1,28,5,1,68,0,4,2,2,3
2012-01-07 18:14:06,4,9,71,11,1890,1,0,0,185,23,3,282,2,13,10,10,9
2011-12-11 01:39:50,2,9,42,29,2340,1,2,1,186,52,4,280,1,28,10,10,20
2011-12-02 14:24:52,1,7,112,8,217,1,0,0,27,2,0,28,0,2,1,2,3
2011-10-22 00:25:48,1,36,192,7,470,1,0,1,58,6,2,83,0,4,5,5,1
