@attribute ShareTimestamp numeric
@attribute isPhoto numeric
@attribute isBlog numeric
@attribute isVideo numeric
@attribute isOther numeric
@attribute ShareCmt numeric
@attribute ShareAplus numeric
@attribute ShareAminus numeric
@attribute ShareCplus numeric
@attribute ShareCminus numeric
@attribute ShareEplus numeric
@attribute ShareEminus numeric
@attribute ShareOplus numeric
@attribute ShareOminus numeric
@attribute ShareNplus numeric
@attribute ShareNminus numeric
2013-12-5 19:11:23,1,0,0,0,0,0,5,0,0,6,0,0,0,0,0
2013-11-30 9:29:21,1,0,0,0,2,0,5,0,0,6,0,0,0,0,0
2013-11-28 8:44:32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-24 9:24:56,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
2013-11-24 9:15:42,0,0,0,1,0,0,2,1,0,1,0,0,1,0,1
2013-11-21 19:12:45,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2013-11-21 19:05:20,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2013-11-21 19:03:11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2013-11-16 22:45:32,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2013-11-16 22:28:33,1,0,0,0,1,0,2,0,0,4,0,0,0,0,0
2013-11-15 15:44:19,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013-11-15 15:41:09,1,0,0,0,2,0,0,1,0,4,0,1,0,0,1
2013-11-15 9:28:07,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2013-11-12 15:52:38,1,0,0,0,2,0,1,0,0,2,0,2,0,2,0
2013-11-12 13:10:48,1,0,0,0,3,0,1,1,0,2,0,1,0,0,2
2013-11-12 8:12:55,1,0,0,0,2,0,2,1,0,4,0,0,0,0,0
2013-11-10 9:14:37,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0
2013-11-5 17:00:43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-5 16:53:49,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2013-10-31 18:50:59,1,0,0,0,1,0,2,0,0,3,0,0,0,0,0
2013-10-29 8:41:54,0,1,0,0,0,0,3,1,0,4,0,0,0,1,0
2013-10-27 15:16:52,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2013-10-27 15:12:00,0,1,0,0,0,0,9,1,0,9,0,1,0,2,1
2013-10-27 15:10:03,1,0,0,0,1,0,6,2,0,10,0,0,0,0,0
2013-10-25 8:22:27,1,0,0,0,1,0,3,1,0,5,0,2,0,0,0
2013-10-21 8:20:23,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0
2013-10-13 14:53:20,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
2013-10-11 9:22:52,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
2013-10-3 10:44:07,1,0,0,0,0,0,3,0,1,5,0,0,0,1,0
2013-10-3 10:38:02,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-10-3 10:35:43,1,0,0,0,0,0,3,1,0,7,0,1,0,0,0
2013-10-3 10:35:33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-1 17:15:14,0,1,0,0,2,0,3,1,0,1,0,2,0,1,0
2013-9-21 22:36:57,1,0,0,0,1,0,5,0,0,4,0,0,2,2,0
2013-9-21 22:34:05,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2013-9-21 22:24:47,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0
2013-9-21 20:22:54,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2013-9-16 19:00:53,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
2013-9-13 23:44:50,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0
2013-8-27 15:59:24,0,1,0,0,0,0,2,0,0,3,0,1,3,1,0
2013-7-24 22:59:18,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
2013-7-24 22:37:14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-7-5 15:15:26,1,0,0,0,0,0,7,3,0,8,0,4,0,0,1
2013-7-2 22:21:00,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0
2013-3-16 20:48:27,0,1,0,0,1,0,11,1,0,14,0,1,2,3,0
2013-3-14 21:28:09,1,0,0,0,1,0,5,0,0,3,0,2,0,0,0
2013-3-14 21:13:34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-2-14 12:56:04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-1-13 13:52:06,0,1,0,0,0,0,2,1,0,1,0,1,0,1,1
2012-12-31 20:01:12,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0
2012-12-31 19:57:59,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2012-4-27 21:17:34,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2012-4-11 11:49:39,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0
2012-3-28 17:07:08,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0
2011-11-30 12:15:40,0,1,0,0,1,1,2,1,1,5,0,2,0,0,2
2011-11-20 15:39:04,1,0,0,0,1,0,3,1,0,2,0,1,1,0,1
