@attribute StatusTimestamp numeric
@attribute StatusShare numeric
@attribute StatusCmt numeric
@attribute StatusTextLength numeric
@attribute StatusEmoticon numeric
@attribute StatusAplus numeric
@attribute StatusAminus numeric
@attribute StatusCplus numeric
@attribute StatusCminus numeric
@attribute StatusEplus numeric
@attribute StatusEminus numeric
@attribute StatusOplus numeric
@attribute StatusOminus numeric
@attribute StatusNplus numeric
@attribute StatusNminus numeric
2011-7-23 19:36:10,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-27 10:49:46,0,20,204,0,0,14,3,0,27,0,3,0,0,0
2013-11-19 23:10:40,2,49,110,0,0,10,2,0,15,0,0,0,0,0
2013-11-14 15:37:07,4,37,97,0,0,6,5,0,14,0,4,0,0,4
2013-11-7 19:01:17,2,30,60,0,0,4,1,0,5,0,3,1,0,1
2013-10-27 11:44:24,2,18,239,0,1,23,5,2,48,0,2,1,4,1
2013-10-24 22:50:42,0,30,42,0,0,10,0,0,11,0,1,0,1,1
2013-10-19 12:14:04,3,66,132,0,0,8,1,0,25,0,0,0,0,0
2013-10-19 1:23:21,3,29,240,0,0,33,4,0,59,0,4,1,0,1
2013-10-12 23:22:32,0,7,57,3,0,9,3,0,9,1,1,0,1,1
2013-10-10 21:57:28,0,13,75,0,0,6,1,0,11,0,1,0,0,0
2013-10-4 22:31:26,0,7,26,0,0,3,0,0,2,0,0,0,0,0
2013-9-29 17:44:09,1,3,11,0,0,0,1,0,1,0,1,0,0,0
2013-9-21 12:18:48,0,5,134,0,0,9,4,0,20,0,1,1,2,1
2013-9-19 21:48:14,2,16,112,0,0,6,5,0,17,0,2,1,3,0
2013-9-16 12:47:12,0,6,138,0,0,9,1,0,17,0,0,1,0,1
2013-9-14 21:57:39,0,40,23,0,0,0,0,0,0,0,0,0,0,0
2013-9-12 22:41:50,0,21,233,0,0,24,3,2,40,0,1,5,2,0
2013-9-8 18:52:15,2,52,240,0,0,31,3,0,52,0,2,3,1,1
2013-8-30 23:47:58,6,19,112,0,0,12,0,0,12,0,0,0,3,1
2013-8-28 21:34:49,0,62,233,0,0,23,0,1,40,0,1,4,4,0
2013-8-28 0:09:36,1,11,54,0,0,4,3,0,7,0,1,1,1,0
2013-8-24 10:38:40,1,1,22,0,0,1,0,0,1,0,0,0,0,0
2013-8-18 20:33:42,1,22,37,0,0,3,0,0,2,0,0,0,0,0
2013-8-16 12:24:58,2,1,18,0,0,0,1,0,1,0,0,0,0,0
2013-8-14 21:58:52,0,42,23,0,0,3,1,0,4,0,0,0,0,0
2013-7-19 23:04:39,0,10,23,0,1,2,0,0,1,0,0,0,0,1
2013-7-1 16:58:45,0,0,17,0,0,3,1,0,4,0,0,0,0,0
2013-6-26 23:53:20,0,0,58,0,0,10,1,0,9,0,1,0,0,0
2013-6-22 22:11:39,1,8,61,0,0,1,0,0,4,0,0,0,0,0
2013-6-18 20:12:09,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2013-6-18 20:04:02,1,2,7,0,0,1,0,0,0,0,0,1,0,0
2013-6-18 19:57:51,0,0,22,0,0,1,1,0,2,0,0,0,0,0
2013-6-18 19:56:49,0,8,22,0,0,1,0,0,2,0,0,0,0,0
2013-6-11 14:12:25,0,7,13,0,0,3,0,0,2,0,0,0,0,0
2013-6-10 13:16:25,0,12,56,0,0,4,1,0,5,0,0,0,0,0
2013-6-4 22:31:19,0,15,29,0,0,6,1,0,10,0,1,0,0,0
2013-5-25 22:10:18,0,32,22,0,0,4,0,2,5,0,0,2,2,0
2013-5-20 13:14:30,0,15,20,0,0,1,1,0,3,0,0,0,0,0
2013-5-18 16:44:43,0,0,31,0,0,1,2,1,4,0,0,2,1,1
2013-5-18 14:06:38,0,12,35,0,0,7,2,0,8,0,0,0,0,0
2013-5-15 14:39:51,0,9,35,1,0,2,0,0,3,0,1,0,0,1
2013-5-13 21:56:40,0,22,51,3,0,4,0,0,8,0,0,0,0,1
2013-5-12 15:59:53,0,6,30,0,0,1,0,0,3,0,0,0,0,0
2013-5-2 22:44:56,0,50,72,0,0,4,0,0,8,0,1,0,0,0
2013-4-30 22:00:10,0,0,23,0,0,3,0,0,8,0,1,0,0,0
2013-4-28 20:59:36,0,10,45,0,0,1,2,0,10,0,1,0,1,0
2013-4-25 23:54:48,0,0,59,0,0,2,2,0,6,0,0,0,0,1
2013-4-21 0:01:55,0,1,18,0,0,2,0,0,2,0,0,0,0,0
2013-4-6 19:58:33,0,24,26,0,0,2,0,0,3,0,0,0,0,1
2013-4-5 20:39:46,0,25,56,0,0,1,1,0,2,1,1,0,0,1
2013-3-16 16:35:59,1,0,22,0,0,0,0,0,0,0,0,0,0,0
2013-3-12 11:07:08,4,2,7,0,0,1,0,0,0,0,0,1,0,0
2013-3-9 23:46:02,0,19,24,0,0,3,3,0,6,0,1,0,0,2
2013-2-28 14:54:57,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2013-2-24 9:45:31,0,11,31,0,0,3,1,0,4,0,1,0,0,0
2013-2-21 23:31:08,0,4,15,0,0,2,1,0,0,0,2,1,0,0
2013-2-21 23:05:39,0,0,11,0,0,1,1,0,1,0,1,0,0,0
