@attribute BlogTimestamp numeric
@attribute BlogShare numeric
@attribute BlogCmt numeric
@attribute BlogView numeric
@attribute BlogTitleLength numeric
@attribute BlogTextLength numeric
@attribute BlogIsPublic numeric
@attribute BlogImg numeric
@attribute BlogAplus numeric
@attribute BlogAminus numeric
@attribute BlogCplus numeric
@attribute BlogCminus numeric
@attribute BlogEplus numeric
@attribute BlogEminus numeric
@attribute BlogOplus numeric
@attribute BlogOminus numeric
@attribute BlogNplus numeric
@attribute BlogNminus numeric
2009-08-19 18:54:29,0,3,13,9,4502,1,0,43,63,128,0,113,59,111,1,2,73
2009-08-19 18:54:29,0,3,13,9,4502,1,0,43,63,128,0,113,59,111,1,2,73
2012-10-17 21:44:08,6,38,211,3,2697,1,2,0,66,44,3,129,0,15,0,3,6
2012-04-27 21:06:46,108,124,848,53,4242,1,5,2,112,47,6,133,4,23,5,5,12
2012-01-23 22:58:02,2,18,149,9,18247,1,1,10,518,317,9,815,10,150,13,20,80
2011-12-16 16:31:38,2,15,99,16,8154,1,0,4,210,114,10,402,6,79,13,16,39
2011-12-01 20:34:20,1,9,71,16,3453,1,0,3,62,38,2,161,1,18,3,5,12
2011-11-04 14:11:09,13,60,237,27,343,1,0,3,38,2,0,28,3,2,4,0,5
2011-10-05 10:23:40,2,40,145,50,3272,1,0,1,82,52,2,188,1,28,3,3,9
2011-09-10 13:35:23,4,63,127,16,5396,1,1,2,183,63,3,312,1,10,2,6,15
2011-08-05 19:46:52,0,19,50,19,5006,1,0,0,174,80,2,400,0,52,2,4,14
2011-06-25 21:14:33,0,8,94,3,8895,1,1,3,188,24,3,285,2,55,4,4,9
2011-06-15 10:20:10,19,6,75,19,3148,1,0,0,50,18,0,95,0,10,0,1,8
2011-06-11 22:05:24,18,15,158,7,1596,1,0,0,48,36,1,102,0,12,1,1,8
2010-02-13 13:26:59,0,4,32,6,3678,1,0,1,41,10,3,85,1,9,2,3,3
2010-02-13 13:04:41,0,3,29,5,7474,1,1,2,116,34,2,190,3,19,2,2,10
2010-02-11 09:21:00,0,3,37,5,18527,1,0,0,132,13,2,193,0,26,1,2,3
2009-11-24 18:31:39,0,1,22,14,6220,1,0,3,29,20,0,56,2,10,0,0,8
2009-11-12 14:25:40,0,5,28,22,8273,1,0,2,137,65,6,283,1,30,6,7,18
2009-10-15 20:37:36,0,33,116,10,1504,1,0,0,40,30,0,82,1,4,0,0,2
2009-10-13 13:16:50,0,1,72,36,4002,1,0,1,65,23,0,123,3,17,0,1,11
2009-08-19 18:54:29,0,3,13,9,4502,1,0,43,63,128,0,113,59,111,1,2,73
2009-08-19 18:53:46,0,0,7,9,37203,1,0,92,525,419,17,721,127,343,48,56,241
2009-08-19 18:52:35,0,0,9,9,41277,1,0,96,679,493,18,1058,164,379,37,38,261
2009-08-19 18:51:30,0,0,7,9,27139,1,0,44,341,255,10,598,63,185,19,15,125
2009-08-19 18:50:17,0,0,6,9,6509,1,0,19,118,104,3,177,22,65,8,4,51
2009-08-19 18:48:33,0,3,18,9,33276,1,0,25,165,103,5,151,30,85,10,13,65
2009-07-29 22:25:51,0,7,50,7,3445,1,0,0,5,2,0,11,0,4,0,0,2
2009-07-12 21:21:32,0,3,46,8,1274,1,0,3,27,15,2,54,4,9,2,2,7
2009-06-24 18:14:30,0,15,69,16,3363,1,0,0,81,66,1,182,0,43,1,2,21
2009-06-11 16:16:02,0,20,96,19,3219,1,1,7,78,49,5,167,5,33,3,7,12
2009-06-04 20:57:21,0,4,37,10,896,1,0,0,8,3,1,17,0,1,0,0,0
2009-05-21 17:23:43,0,20,75,15,1362,1,0,2,55,30,5,132,2,18,5,5,10
2009-05-18 20:32:53,0,15,48,26,5914,1,0,1,91,48,0,165,3,28,0,1,12
2009-05-09 05:35:24,0,17,58,14,985,1,0,0,38,7,0,70,0,3,1,0,1
2009-05-07 02:34:10,0,7,53,10,1012,1,1,2,35,15,0,64,2,12,0,0,2
2009-05-06 03:02:04,0,11,55,10,1877,1,0,4,41,32,2,124,2,21,1,2,17
2009-05-05 04:12:55,0,18,60,17,2332,1,1,1,115,33,0,252,0,22,1,0,7
2009-05-02 08:24:00,0,11,59,10,1396,1,0,4,78,29,0,155,4,20,3,2,9
2009-04-28 20:50:20,0,6,45,7,603,1,0,0,8,6,0,37,0,1,0,0,0
2009-02-28 10:43:00,0,0,10,14,15397,1,0,10,100,30,10,169,9,21,10,11,14
2009-04-18 15:22:00,0,0,41,16,2015,1,0,0,12,14,0,31,0,9,1,0,7
2009-03-31 20:31:51,0,8,43,11,2486,1,0,10,49,63,2,146,10,33,2,3,15
2009-02-19 16:51:38,0,2,20,9,375,1,0,0,7,8,0,26,0,3,0,0,1
2009-01-01 11:39:00,0,3,25,12,2708,1,0,23,82,48,3,116,7,54,3,6,37
