@attribute BlogTimestamp numeric
@attribute BlogShare numeric
@attribute BlogCmt numeric
@attribute BlogView numeric
@attribute BlogTitleLength numeric
@attribute BlogTextLength numeric
@attribute BlogIsPublic numeric
@attribute BlogImg numeric
@attribute BlogAplus numeric
@attribute BlogAminus numeric
@attribute BlogCplus numeric
@attribute BlogCminus numeric
@attribute BlogEplus numeric
@attribute BlogEminus numeric
@attribute BlogOplus numeric
@attribute BlogOminus numeric
@attribute BlogNplus numeric
@attribute BlogNminus numeric
2013-04-26 10:11:09,2,16,240,12,1362,1,0,0,113,47,5,162,0,0,10,8,13
2013-10-08 03:48:26,0,38,453,4,27991,0,134,3,1056,344,8,1673,1,47,63,28,127
2013-09-02 13:40:55,0,58,472,15,1209,0,1,0,18,1,0,31,0,0,2,2,1
2012-05-16 17:17:21,32,117,1077,10,2664,1,0,0,156,13,0,259,0,0,19,1,8
2013-11-13 05:52:47,2,5,268,1,845,1,0,0,67,10,1,109,0,0,3,1,0
2013-07-22 19:31:35,0,40,276,5,150,1,0,0,14,0,0,23,0,0,1,0,0
2013-07-12 23:48:20,0,54,349,10,444,1,2,0,11,1,0,8,0,0,0,0,0
2013-07-07 23:03:15,6,20,98,11,1156,1,0,0,27,3,0,56,0,1,1,0,2
2013-07-06 23:52:14,6,9,130,11,658,1,0,1,28,7,1,40,0,2,2,0,7
2013-07-05 22:35:47,0,2,165,11,990,1,0,0,20,6,0,28,0,1,0,0,3
2013-07-04 23:19:43,6,17,70,11,906,1,0,0,52,14,1,70,0,1,2,1,10
2013-07-03 23:49:16,5,7,86,11,1627,1,4,0,34,10,0,46,0,3,2,1,9
2013-07-03 01:08:49,8,9,235,11,1971,1,1,0,49,8,1,66,0,1,1,1,5
2013-07-01 23:41:18,5,15,313,11,1844,1,5,0,43,5,2,71,0,1,3,3,4
2013-06-25 11:14:28,5,9,272,18,2184,1,6,0,52,8,1,106,0,1,2,1,3
2013-06-11 22:42:18,1,14,77,15,1447,1,6,0,26,3,0,27,0,1,1,0,2
2013-06-01 17:03:42,1,50,177,13,242,1,0,0,17,0,0,20,0,2,3,0,0
2013-05-30 18:05:02,21,34,260,8,812,1,0,0,36,8,0,41,1,4,5,0,1
2013-05-24 22:32:23,75,67,765,22,5972,1,14,1,92,15,2,114,1,10,12,5,12
2013-05-21 21:48:21,4,23,276,13,598,1,0,0,69,12,0,74,0,2,2,1,3
2013-04-26 10:11:09,2,16,240,12,1362,1,0,0,113,47,5,162,0,0,10,8,13
2013-04-25 00:28:01,11,16,408,10,3473,1,0,3,227,61,4,348,0,8,36,6,32
2013-03-27 15:16:26,11,43,325,14,3024,1,0,0,168,20,1,223,0,0,23,3,7
2013-03-22 11:25:41,0,98,767,19,2594,0,0,1,19,6,0,25,1,0,6,1,2
2013-03-14 22:55:24,3,64,489,13,3713,1,1,1,172,53,0,276,1,6,26,4,21
2013-03-10 13:45:32,17,64,547,4,9059,1,56,0,198,75,3,330,0,10,49,1,44
2013-03-07 18:09:44,7,15,238,11,6776,1,3,1,325,72,4,461,0,13,32,9,29
2013-02-18 12:52:29,1,0,75,24,26497,1,0,3,1376,307,27,2152,3,47,136,43,111
2013-01-20 22:14:15,0,20,90,12,17857,1,3,0,67,30,0,133,0,5,0,0,2
2012-12-09 22:52:51,26,106,320,25,4574,1,17,0,45,9,0,53,0,3,7,5,2
2012-11-30 16:10:57,13,7,305,12,1266,1,9,0,9,1,0,21,0,0,0,0,0
2012-11-26 18:09:24,251,49,2226,6,1456,1,0,0,130,29,0,261,0,0,6,1,13
2012-11-15 19:06:19,1,2,46,15,1134,1,1,0,54,19,0,128,0,8,0,0,0
2012-11-03 12:07:04,64,6,175,20,1327,1,5,0,8,1,0,9,0,2,1,0,1
2012-10-27 19:27:51,364,59,1706,14,12173,1,3,1,782,324,19,1182,2,27,97,18,79
2012-10-27 18:56:25,391,16,1464,14,3594,1,3,0,152,53,3,248,0,2,22,3,17
2012-10-26 21:04:42,101,49,519,21,4665,1,8,2,316,84,4,410,0,6,53,4,43
2012-10-25 11:28:14,56,27,297,30,277,1,1,0,4,0,0,5,0,0,1,0,0
2012-10-18 23:55:59,33,5,200,28,5739,1,0,0,360,141,1,433,1,8,35,8,71
2012-10-13 23:20:09,39,56,645,5,4417,1,20,0,58,20,1,85,0,2,16,3,12
2012-10-01 14:37:22,0,29,357,12,6044,1,26,0,63,16,1,110,2,3,6,5,1
2012-09-26 21:36:50,1,37,264,12,694,1,4,0,9,3,0,12,0,1,1,0,0
2012-09-26 13:32:16,275,104,2920,24,3215,1,16,0,64,22,0,132,0,6,4,2,6
2012-09-15 22:42:28,0,69,236,9,1032,1,0,0,114,33,1,176,0,6,6,6,7
2012-09-05 14:19:04,1,8,199,18,5447,1,19,0,138,23,1,143,0,2,14,2,2
2012-08-18 12:27:39,11,12,294,14,21772,1,0,4,184,24,29,238,2,20,51,28,89
2012-08-17 19:46:45,2,48,282,4,2209,1,0,0,188,47,7,315,1,8,7,5,18
2012-08-16 10:46:13,6,9,206,25,4335,1,7,0,308,92,2,362,0,2,42,5,16
2012-08-15 16:20:05,13,43,420,17,3500,1,5,0,222,68,2,257,0,2,28,4,14
2012-08-04 19:51:51,15,14,311,7,1828,1,1,0,127,51,0,226,0,11,5,2,22
2012-08-03 13:53:21,7,17,222,22,18637,1,13,4,217,77,7,305,1,20,42,13,34
2012-07-31 13:02:43,14,2,168,18,2732,1,1,0,149,46,0,168,0,2,10,0,22
2012-07-19 22:48:52,2,25,290,15,334,1,0,0,16,4,0,28,0,1,0,0,1
2012-05-25 01:08:33,2,19,176,9,2327,1,1,0,108,42,3,278,0,5,4,4,5
2012-04-21 10:50:43,225,102,1993,9,3279,1,0,0,230,57,36,371,0,5,15,45,15
2012-03-21 16:23:06,14,33,983,29,1892,1,0,0,118,15,0,218,1,2,2,1,3
2012-03-11 17:39:27,24,23,353,28,4547,1,17,0,120,77,0,211,0,12,9,2,14
2012-03-11 01:56:41,121,115,1932,34,9857,1,0,3,621,212,16,989,1,44,63,11,82
2012-03-09 17:32:33,14,39,306,4,852,1,4,0,50,14,0,94,0,3,14,0,8
2012-03-08 22:02:04,1,29,236,8,1488,1,5,0,33,11,3,68,0,7,2,0,7
2011-12-27 16:48:04,0,3,90,4,554,1,0,3,37,39,0,75,3,8,8,1,7
2011-12-06 18:51:36,3,0,116,3,696,1,1,0,59,11,0,78,0,1,0,0,7
2011-08-16 00:10:40,34,7,300,22,1338,1,0,2,117,14,4,148,0,4,5,1,6
2011-08-14 19:11:22,0,3,56,20,26193,1,0,7,144,31,8,139,1,8,27,1,36
2011-08-14 00:36:35,3,14,86,19,10784,1,0,2,80,26,2,96,0,3,14,1,29
2011-08-14 00:34:36,3,0,51,20,6701,1,0,0,110,41,2,139,0,7,16,1,31
2011-08-14 00:33:13,9,2,70,21,17840,1,0,1,68,15,3,72,1,5,8,3,11
2011-05-11 20:31:09,1,21,78,21,474,1,0,0,8,2,3,11,0,1,4,1,1
2011-04-21 17:27:03,5,25,119,5,3763,1,0,0,372,114,3,555,0,16,49,8,38
2011-03-06 12:23:59,0,7,100,7,530,1,1,0,43,4,0,47,0,0,1,0,0
2011-03-03 19:52:00,0,9,83,4,353,1,1,0,3,0,0,3,0,0,1,0,0
2011-03-01 17:22:41,0,2,36,15,212,1,0,0,0,0,0,0,0,0,0,0,0
2010-01-30 16:33:56,0,4,49,10,5506,1,0,3,75,19,5,90,1,10,4,4,9
2010-01-18 13:08:27,0,4,37,4,1449,0,0,0,35,10,1,65,0,2,4,1,4
