@attribute BlogTimestamp numeric
@attribute BlogShare numeric
@attribute BlogCmt numeric
@attribute BlogView numeric
@attribute BlogTitleLength numeric
@attribute BlogTextLength numeric
@attribute BlogIsPublic numeric
@attribute BlogImg numeric
@attribute BlogAplus numeric
@attribute BlogAminus numeric
@attribute BlogCplus numeric
@attribute BlogCminus numeric
@attribute BlogEplus numeric
@attribute BlogEminus numeric
@attribute BlogOplus numeric
@attribute BlogOminus numeric
@attribute BlogNplus numeric
@attribute BlogNminus numeric
2013-11-01 00:07:40,25,11,225,5,4916,1,0,4,430,141,9,639,3,77,22,43,28
2013-10-10 09:17:25,2,9,78,16,83,1,0,1,5,5,0,6,1,5,0,1,3
2013-09-06 14:52:02,0,25,161,1,869,1,0,1,34,36,1,83,1,11,2,1,6
2013-08-21 09:30:17,0,3,63,2,107,1,0,0,4,0,2,9,1,2,1,2,0
2013-06-06 23:56:54,10,8,93,8,5321,1,0,14,388,125,15,589,3,93,16,26,41
2013-06-04 17:27:58,0,4,77,9,5416,1,0,5,372,65,18,444,2,90,17,25,24
2013-05-21 19:26:08,0,18,133,3,2159,1,0,2,162,79,7,270,2,42,5,14,11
2013-05-10 16:18:23,1,0,212,4,1466,1,0,3,61,32,4,99,4,25,4,6,15
2013-04-25 00:48:18,0,4,78,10,1298,1,0,6,73,45,3,127,4,34,4,12,8
2013-04-23 14:23:07,0,11,94,4,94,1,0,1,11,1,3,11,0,4,2,3,2
2013-04-13 23:47:14,0,0,86,6,125,1,0,0,12,3,1,13,0,3,1,2,0
2013-04-11 16:39:05,9,10,149,11,1803,1,0,0,126,28,5,205,1,12,4,16,11
2013-04-03 19:01:08,0,24,112,2,107,1,0,0,6,2,0,7,0,1,0,1,0
2013-04-01 23:57:40,0,34,140,6,108,1,0,0,7,3,0,5,0,2,0,2,1
2013-03-24 20:51:46,1,20,134,2,135,1,0,0,9,3,1,9,0,5,1,1,1
2013-03-10 18:41:11,1,0,116,3,83,1,0,2,2,2,0,5,1,4,0,0,2
2013-02-15 21:13:24,0,14,80,14,4998,1,0,4,386,135,13,672,4,75,30,28,39
2013-02-12 21:09:17,1,29,113,2,105,1,0,0,3,4,0,5,0,1,1,0,0
2013-02-01 23:32:05,1,3,132,2,1238,1,0,2,89,30,4,167,1,18,4,5,5
2013-01-24 21:26:29,0,3,79,3,93,1,0,0,6,0,0,5,0,1,0,0,0
2013-01-16 18:19:07,3,8,156,4,2026,1,0,3,172,69,3,230,1,52,5,9,25
2013-01-01 23:13:28,0,0,103,6,99,1,0,0,11,3,3,11,0,2,1,2,0
2012-12-25 17:08:02,1,1,50,3,111,1,0,0,7,1,0,9,0,2,0,2,0
2012-12-18 17:34:37,0,27,73,13,105,1,0,0,12,0,0,6,0,0,0,1,0
2012-12-17 19:20:27,15,64,213,2,2090,1,0,4,176,70,19,260,2,33,18,21,11
2012-12-12 16:28:32,2,1,74,7,1196,1,0,0,102,21,18,139,0,15,19,21,4
2012-12-11 14:38:56,2,15,90,8,139,1,0,0,9,5,1,12,0,2,1,2,1
2012-12-06 22:10:04,0,17,65,4,230,1,0,1,37,9,5,38,0,7,2,4,3
2012-12-04 21:43:49,1,29,122,8,105,1,0,0,7,5,1,11,0,4,0,1,2
2012-11-30 01:31:48,0,4,102,5,282,1,0,0,23,3,0,26,0,4,0,1,3
2012-11-27 19:48:08,1,31,213,8,1489,1,0,0,97,36,2,179,1,22,3,6,3
2012-11-27 16:46:47,0,7,139,9,92,1,0,1,6,4,0,9,1,2,2,1,3
2012-11-23 17:18:03,3,17,165,7,247,1,0,0,31,11,1,33,0,7,0,1,6
2012-11-20 18:07:18,1,12,146,7,76,1,0,0,10,1,1,11,0,2,0,4,1
2012-11-14 15:09:36,1,5,45,2,1148,1,0,8,80,30,9,155,1,11,2,7,11
2012-11-12 00:03:11,0,34,111,9,46,1,0,0,4,1,0,8,0,1,0,1,0
2012-11-05 11:25:16,0,33,161,9,38,1,0,0,6,0,0,3,1,1,0,0,0
2012-11-03 23:57:57,0,30,87,4,3367,1,0,1,152,80,4,225,1,37,6,12,18
2012-10-24 20:16:07,1,6,156,4,779,1,0,2,56,25,2,57,2,20,2,6,12
2012-10-23 22:46:24,1,8,184,3,76,1,0,0,9,1,1,7,0,4,0,2,0
2012-09-28 15:39:13,0,4,42,3,110,1,0,0,12,0,1,12,0,3,1,1,0
