@attribute StatusTimestamp numeric
@attribute StatusShare numeric
@attribute StatusCmt numeric
@attribute StatusTextLength numeric
@attribute StatusEmoticon numeric
@attribute StatusAplus numeric
@attribute StatusAminus numeric
@attribute StatusCplus numeric
@attribute StatusCminus numeric
@attribute StatusEplus numeric
@attribute StatusEminus numeric
@attribute StatusOplus numeric
@attribute StatusOminus numeric
@attribute StatusNplus numeric
@attribute StatusNminus numeric
2012-5-27 12:52:34,0,0,35,0,0,2,0,0,3,0,0,0,0,0
2012-5-27 12:52:34,0,0,35,0,0,2,0,0,3,0,0,0,0,0
2013-11-23 0:18:09,0,0,62,0,0,5,0,0,5,0,0,0,0,0
2013-11-7 23:20:51,3,5,20,0,0,1,0,0,1,0,0,0,0,0
2013-10-11 10:45:46,3,4,188,0,0,5,3,0,9,0,1,3,0,1
2013-7-18 20:20:25,0,18,31,0,0,4,0,0,8,0,0,0,0,0
2013-6-22 23:05:14,2,6,4,0,0,0,0,0,0,0,0,0,0,0
2013-5-17 10:15:11,1,0,4,0,0,0,0,0,0,0,0,0,0,0
2013-5-15 20:18:15,1,0,16,0,0,0,0,0,0,0,0,0,0,0
2013-5-14 20:48:28,0,4,39,0,0,3,0,0,5,0,0,0,0,0
2013-5-14 19:21:58,0,2,23,0,0,0,0,0,0,0,0,0,0,0
2013-5-8 21:37:54,0,2,7,0,0,0,0,0,0,0,0,0,0,0
2013-5-4 23:05:14,1,0,13,0,0,0,1,0,1,0,0,0,0,0
2013-4-25 19:13:31,0,0,38,0,0,5,2,0,6,0,3,0,0,2
2013-4-23 23:30:27,0,4,143,0,0,4,0,0,3,0,0,0,0,0
2013-4-22 20:16:53,0,1,9,0,0,0,0,1,0,1,0,0,1,0
2013-4-15 11:01:15,0,26,94,0,0,5,0,0,18,0,0,0,0,0
2013-4-10 12:00:10,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2013-3-29 21:56:21,0,13,76,0,0,0,3,1,3,0,1,0,1,1
2013-3-29 15:38:21,1,9,36,0,0,4,1,0,5,0,0,0,0,0
