@attribute StatusTimestamp numeric
@attribute StatusShare numeric
@attribute StatusCmt numeric
@attribute StatusTextLength numeric
@attribute StatusEmoticon numeric
@attribute StatusAplus numeric
@attribute StatusAminus numeric
@attribute StatusCplus numeric
@attribute StatusCminus numeric
@attribute StatusEplus numeric
@attribute StatusEminus numeric
@attribute StatusOplus numeric
@attribute StatusOminus numeric
@attribute StatusNplus numeric
@attribute StatusNminus numeric
2013-1-27 14:09:40,0,1,8,0,0,3,0,0,3,0,0,0,0,0
2013-12-6 22:18:26,0,0,16,0,0,2,0,0,2,0,0,0,0,0
2013-12-6 21:37:32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-4 0:10:35,0,7,28,0,0,2,0,0,2,0,0,0,0,0
2013-10-31 23:24:44,0,8,6,1,0,0,0,0,0,0,0,0,0,0
2013-10-21 14:37:37,0,5,53,0,0,4,2,0,9,0,3,0,1,0
2013-10-18 16:02:08,0,7,52,0,0,7,2,0,8,0,0,0,0,0
2013-10-11 17:44:59,1,1,39,0,0,1,0,0,2,0,1,1,1,0
2013-10-10 19:33:52,1,6,33,0,0,3,0,0,4,0,0,0,0,0
2013-10-8 19:35:26,6,6,14,0,0,1,0,0,2,0,0,0,0,0
2013-10-7 16:09:39,4,3,11,0,0,0,0,0,1,0,0,0,0,0
2013-10-2 22:22:25,0,8,67,0,0,4,3,0,7,0,2,1,2,1
2013-10-2 18:24:08,3,1,2,0,0,1,0,0,1,0,0,0,0,0
2013-9-21 1:42:16,1,1,15,0,0,2,0,0,2,0,0,1,0,0
2013-8-21 22:09:39,0,1,9,0,0,1,1,0,2,0,1,0,0,0
2013-8-14 0:58:58,0,13,26,0,0,5,0,0,5,0,0,0,0,0
2013-8-6 15:46:33,0,7,60,0,0,8,1,0,7,0,1,0,0,1
2013-8-3 13:39:42,0,3,62,0,0,4,4,0,12,0,3,0,0,0
2013-8-1 18:49:22,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-7-28 12:37:26,0,3,14,0,0,1,0,0,2,0,0,0,0,0
2013-7-27 13:27:53,1,14,31,0,0,1,0,0,2,0,0,1,1,0
2013-7-24 13:41:59,0,3,46,0,0,1,0,0,0,0,0,0,0,0
2013-7-20 1:53:38,0,7,28,0,0,5,1,0,7,0,1,0,0,0
2013-7-19 1:48:49,0,0,56,0,0,4,0,0,5,0,1,0,0,0
2013-7-12 11:03:03,0,13,17,0,0,3,0,0,6,0,1,0,1,0
2013-7-8 1:06:15,0,9,50,0,0,6,0,0,7,0,0,0,0,0
2013-7-5 0:21:26,0,6,35,0,0,5,0,0,3,0,1,0,0,0
2013-7-3 21:06:10,0,14,43,0,0,2,1,0,7,0,0,0,0,0
2013-6-26 13:57:18,0,9,122,0,0,16,0,0,19,0,0,0,0,1
2013-6-24 21:16:56,0,22,44,3,0,3,0,0,6,0,0,1,0,0
2013-6-24 8:09:03,0,4,60,2,0,6,1,0,12,0,2,0,0,2
2013-6-14 16:21:02,0,2,18,1,0,2,0,0,3,0,0,0,0,0
2013-6-13 19:38:57,0,13,64,0,0,3,0,0,2,0,0,0,0,0
2013-6-8 16:27:16,0,19,29,1,0,5,1,0,4,0,0,0,0,0
2013-6-2 15:33:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-5-19 13:23:39,0,1,34,0,0,0,0,0,1,0,0,0,0,0
2013-5-19 2:15:50,0,18,23,0,0,3,0,0,2,0,0,0,0,0
2013-5-18 11:28:54,0,0,36,3,0,3,2,0,6,0,1,0,1,1
2013-5-11 0:15:22,0,6,37,3,0,2,1,0,3,0,0,0,0,0
2013-5-9 17:10:48,0,0,6,1,0,0,0,0,0,0,0,0,0,0
2013-5-5 13:38:25,0,8,60,0,0,5,3,0,9,0,2,0,0,2
2013-5-4 22:46:08,0,6,49,0,0,1,0,0,0,0,0,0,0,0
2013-5-1 8:34:41,0,10,28,0,0,4,0,0,3,0,0,0,0,0
2013-4-25 1:11:23,0,12,42,0,0,1,0,0,2,0,1,0,0,0
2013-4-13 1:47:29,0,0,32,0,0,4,1,0,5,0,0,0,0,0
2013-4-12 1:00:35,0,5,34,0,0,5,1,1,6,1,2,0,1,0
2013-4-9 13:17:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-4-7 13:12:52,2,9,10,0,0,2,1,0,2,0,1,0,0,2
2013-4-1 21:47:41,0,52,83,0,0,1,0,0,3,0,0,1,0,0
2013-4-1 13:56:31,0,18,97,0,0,3,3,0,6,0,3,0,1,3
2013-4-1 13:48:40,2,9,22,0,0,2,1,0,3,0,1,0,0,0
2013-3-30 9:44:41,0,3,24,0,0,4,0,0,5,0,0,0,0,0
2013-3-29 12:52:23,0,9,107,3,0,7,4,0,8,0,3,0,0,0
2013-3-28 13:15:08,0,45,59,3,0,6,6,0,8,0,4,0,0,1
2013-3-28 9:44:37,0,0,12,0,0,1,1,0,2,0,0,0,0,0
2013-3-28 1:04:21,0,0,27,0,0,2,0,0,5,0,0,0,0,1
2013-3-26 13:05:23,1,1,3,0,0,0,0,0,0,0,0,0,0,0
2013-3-26 12:49:15,0,0,57,0,0,2,0,1,2,0,0,2,1,0
2013-3-25 23:31:43,0,7,108,0,0,14,3,0,26,0,1,0,0,1
2013-3-21 22:39:28,0,10,27,0,0,6,0,0,7,0,0,0,0,0
2013-3-20 21:49:08,2,6,21,1,0,2,0,0,1,0,0,0,0,0
2013-3-20 21:37:26,1,11,163,0,0,8,2,0,11,0,0,1,1,2
2013-3-18 23:54:57,0,0,37,0,0,4,2,0,2,0,4,1,0,3
2013-3-18 17:46:13,0,6,56,2,0,3,1,0,3,0,1,0,0,0
2013-3-18 17:39:12,0,3,59,0,0,2,1,0,6,0,1,0,0,0
2013-3-17 23:54:35,0,5,21,0,0,0,3,0,4,0,1,0,0,1
2013-3-17 18:12:32,1,0,3,0,0,0,0,0,0,0,0,0,0,0
2013-3-15 20:02:02,1,4,12,0,0,2,2,0,2,0,2,0,0,2
2013-3-15 19:25:18,0,14,34,0,0,1,1,0,5,0,1,0,0,0
2013-3-14 2:04:46,0,2,23,0,0,1,0,0,3,0,0,0,0,2
2013-3-13 11:26:49,1,7,32,0,0,1,0,0,1,0,0,0,0,0
2013-3-10 0:05:08,0,8,15,0,0,0,1,0,1,0,1,0,0,1
2013-3-8 11:03:57,0,0,43,0,0,6,2,0,5,0,1,0,0,1
2013-3-6 19:21:17,0,4,44,0,0,4,1,0,4,0,1,0,0,1
2013-3-5 11:32:22,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-3-2 15:13:17,0,7,52,0,0,5,2,1,6,0,0,1,1,1
2013-3-2 2:28:58,0,0,31,0,0,4,0,0,8,0,2,0,0,0
2013-2-22 21:02:38,0,12,34,0,0,2,3,0,5,0,1,0,0,1
2013-2-16 20:17:34,0,0,23,0,0,3,0,0,2,0,1,0,0,0
2013-2-16 1:14:25,0,4,8,0,0,0,1,0,0,0,1,0,0,0
2013-2-15 23:04:42,0,29,42,0,0,2,1,0,4,0,1,0,0,2
2013-2-13 1:03:34,0,19,23,1,0,2,0,0,2,0,0,0,0,0
2013-2-10 1:37:39,0,7,51,0,0,1,1,0,3,0,1,0,0,0
2013-2-9 21:20:48,0,4,28,0,0,1,1,0,4,0,0,1,0,1
2013-2-9 20:40:19,0,2,7,0,0,1,0,0,0,0,1,0,0,0
2013-2-8 16:46:10,0,7,19,0,0,1,2,0,0,0,0,1,1,0
2013-2-8 6:32:53,0,0,10,0,0,0,0,0,2,0,0,0,0,0
2013-2-4 11:08:54,0,2,16,0,0,1,0,0,1,0,0,0,0,0
2013-2-3 13:53:40,0,20,23,0,0,1,0,0,3,0,2,0,0,0
2013-2-2 15:44:11,0,4,18,0,0,2,1,0,0,0,0,0,1,1
2013-2-2 0:39:43,0,7,28,0,0,2,0,0,3,0,0,0,0,0
2013-1-31 17:40:39,0,9,37,0,0,0,0,0,5,0,1,1,0,0
2013-1-27 14:09:40,0,1,8,0,0,3,0,0,3,0,0,0,0,0
2013-1-26 22:10:29,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2013-1-25 15:03:38,1,2,20,0,0,1,0,0,2,0,0,0,0,0
2013-1-23 16:51:24,0,21,7,0,0,0,0,0,0,0,0,0,0,0
2013-1-23 7:09:13,0,13,30,0,0,2,1,0,6,0,1,0,0,0
2013-1-17 20:45:33,0,38,12,0,0,1,0,0,2,0,0,0,0,0
2013-1-14 23:30:02,1,5,4,0,0,0,0,0,1,0,0,0,0,0
2013-1-13 11:26:38,0,28,9,0,0,0,0,0,0,0,0,0,0,0
2013-1-10 17:39:34,2,1,23,0,0,2,0,0,4,0,0,0,0,0
2013-1-8 10:38:47,0,11,30,0,0,2,1,0,5,0,1,0,1,0
2013-1-7 1:02:22,0,1,24,0,0,4,0,0,3,0,1,0,0,0
2013-1-5 1:23:22,0,1,12,0,0,0,0,0,0,0,1,0,0,0
2012-12-28 20:33:17,0,3,15,0,0,0,0,0,1,0,0,0,0,0
2012-12-26 18:11:50,0,20,16,0,0,3,0,0,1,0,0,0,0,0
2012-12-25 16:42:00,0,65,95,0,0,2,1,0,6,0,1,0,0,1
2012-12-24 20:33:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-21 0:32:54,0,4,48,0,0,4,1,0,8,0,0,0,0,0
2012-12-16 11:28:00,2,7,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-15 9:54:06,0,6,32,1,0,4,0,0,8,0,0,0,0,0
2012-12-14 23:40:50,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-12-10 12:40:24,0,3,18,0,0,5,0,0,8,0,0,0,0,0
2012-11-20 9:32:46,0,2,15,0,0,0,0,0,0,0,0,0,0,0
2012-11-19 20:21:15,0,2,52,0,0,6,0,0,8,0,0,0,0,0
2012-11-18 14:26:37,0,9,42,0,0,4,0,0,3,0,0,0,1,0
2012-11-14 11:58:53,0,1,138,0,0,9,3,2,14,0,0,3,3,0
2012-11-14 10:00:52,4,4,33,0,0,4,0,0,0,0,1,0,0,0
2012-11-12 21:24:09,0,1,27,0,0,0,0,0,0,0,2,0,0,0
2012-11-11 0:55:56,0,9,17,0,0,4,0,0,4,0,0,0,0,0
2012-11-5 16:52:22,1,5,23,1,0,3,1,0,4,0,1,0,0,0
