@attribute BlogTimestamp numeric
@attribute BlogShare numeric
@attribute BlogCmt numeric
@attribute BlogView numeric
@attribute BlogTitleLength numeric
@attribute BlogTextLength numeric
@attribute BlogIsPublic numeric
@attribute BlogImg numeric
@attribute BlogAplus numeric
@attribute BlogAminus numeric
@attribute BlogCplus numeric
@attribute BlogCminus numeric
@attribute BlogEplus numeric
@attribute BlogEminus numeric
@attribute BlogOplus numeric
@attribute BlogOminus numeric
@attribute BlogNplus numeric
@attribute BlogNminus numeric
2012-08-24 19:40:48,1,0,7,28,4688,1,1,1,185,89,6,151,14,41,19,13,17
2012-06-01 20:10:46,0,2,36,8,7638,1,1,0,192,49,1,256,1,26,6,9,18
2012-04-26 15:00:28,0,30,60,4,1168,1,0,1,105,25,2,102,4,16,5,5,12
2012-03-01 00:07:46,3,7,82,6,388,1,0,0,54,12,4,72,0,4,2,5,2
2012-02-25 17:35:31,0,0,19,13,343,1,0,0,16,5,0,17,0,4,0,0,4
2012-01-21 18:27:46,0,5,33,12,2700,1,0,0,219,81,4,306,6,43,24,15,27
2012-01-17 22:26:01,0,5,36,9,1205,1,1,0,123,28,4,139,0,21,4,4,7
2011-12-24 00:01:02,0,11,40,7,1051,1,0,0,60,17,1,85,0,9,0,1,6
2011-12-23 13:20:41,0,28,50,21,750,1,0,0,64,10,4,77,0,4,5,6,2
2011-11-19 21:26:56,0,26,51,13,3068,1,0,1,183,38,5,245,0,22,4,7,13
2011-10-10 21:54:47,0,8,30,11,1818,1,0,0,79,26,0,104,4,15,1,0,11
2011-09-04 01:17:02,0,3,59,12,1474,1,0,1,115,36,2,138,3,17,4,1,17
2011-08-22 16:23:21,0,4,46,8,1278,1,0,0,88,24,1,142,0,12,4,3,9
2011-06-27 00:10:14,0,8,42,7,305,1,0,0,24,9,0,36,0,0,1,2,4
2011-05-30 15:44:12,0,4,40,11,511,1,0,0,51,5,1,88,0,5,4,3,5
2011-05-29 20:26:59,0,8,46,6,1575,1,0,1,112,54,4,129,14,29,6,4,29
2011-05-21 00:28:57,0,7,64,4,1639,1,0,0,81,19,1,159,0,8,2,0,6
2011-05-09 23:37:15,0,6,31,2,2033,1,0,0,72,39,2,100,0,14,5,3,14
2011-04-04 18:59:07,0,2,25,17,2721,1,0,1,224,71,2,334,2,30,7,7,31
2011-03-04 22:43:40,46,6,79,11,1483,1,0,1,108,58,4,119,25,44,1,0,33
2011-02-06 18:01:10,0,0,6,3,2554,1,0,0,40,21,1,58,0,29,0,3,14
2011-02-06 17:47:21,0,0,12,18,1767,1,0,0,116,12,0,151,0,18,2,2,2
2011-02-02 18:09:54,0,8,16,9,1865,1,0,0,157,40,4,192,3,35,3,4,18
2011-01-01 19:43:01,0,0,14,4,511,1,0,0,66,6,1,82,0,5,4,2,2
2010-12-24 13:07:23,0,0,6,14,1488,1,3,0,79,14,1,108,1,23,2,1,1
2010-11-25 19:05:20,0,0,2,49,384,1,0,0,5,3,0,4,1,1,0,0,0
